Quote_ID,Failure_Category,Gold_Speaker,Candidate_List,Quote,Context (Referring Expression),Explicit Signals Present?,Pronouns Detected,Proper Names Detected,Dialogue Tag Detected,Previous Speaker,Conversation Turn Index,Discourse Context Length,ANNOTATION: Primary Category,ANNOTATION: Secondary Category,ANNOTATION: Evidence,ANNOTATION: Context Window Needed,ANNOTATION: Confidence,ANNOTATION: Explicit Alternative Feasible?,ANNOTATION: Notes,LR_Prediction,GBM_Prediction
PrideAndPrejudice_704,Both_Fail,Elizabeth,Mr. Bennet | Elizabeth | Mr. Darcy | Colonel Fitzwilliam | Jane,"To Jane herself, ""there could be no possibility of
objection. All loveliness and goodness as she is! Her understanding
excellent, her mind improved, and her manners captivating. Neither could
any thing be urged against my father, who, though with some
peculiarities, has abilities which Mr. Darcy himself need not disdain,
and respectability which he will probably never reach.""",she exclaimed,No,she,,exclaimed,Colonel Fitzwilliam,705.0,13.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,narrative focus,Scene,Medium,No,"The passage represents Elizabeth's extended internal reasoning. Correct attribution depends on tracking the narrative focus rather than explicit dialogue cues. Batch Summary Most common category: Discourse: Speaker Continuity (6/12) Any new phenomena observed: Several examples involve free indirect discourse or internal monologue (notably Quotes 724 and 704), where attribution depends more on narrative perspective than ordinary dialogue structure. These fit under the current taxonomy but consistently require scene-level narrative tracking. Whether the current taxonomy appears sufficient or requires refinement: The taxonomy remains largely sufficient. However, if many similar cases continue to appear, it may be worth introducing a dedicated subtype under Pragmatics or Discourse Structure for Internal Monologue / Narrative Perspective, since these examples are systematically different from ordinary speaker continuity. Pasted text(46).txt Document compare your results After comparing my annotations against the uploaded annotation set , there is a clear systematic difference in philosophy rather than random disagreements. Category	Agreement Primary Category	6 / 25 (24%) Secondary Category	~7 / 25 Overall reasoning	Low The disagreement is almost entirely due to how the coding manual is interpreted. Systematic Difference The uploaded annotations follow this rule: If a pronoun or alias exists anywhere in the reporting clause, classify as Reference. Whereas I followed the rule stated in Prompt A: Ask ""Why did the explicit contextual representation fail?"" rather than ""What linguistic phenomenon appears?"" Those are not the same. Example 1 Quote 126 Context: said the King Candidate: The King Of Hearts Uploaded: Primary: 1b Alias Matching Mine: Primary: Speaker Continuity I now think the uploaded annotation is stronger. This is actually an explicit lexical mismatch. The only missing capability is: King ↓ King Of Hearts That is exactly Alias Matching. Example 2 Quote 130 Context he asked Uploaded Coreference Mine Speaker–Addressee Semantics I now think uploaded is better. The actual missing capability is resolving he ↓ White Rabbit No discourse reasoning is required beyond pronoun resolution. Example 3 Quote 520 Context replied Charlotte Candidate Charlotte Lucas Uploaded Alias Matching Mine Speaker Continuity Again the uploaded annotation is stronger. The explicit representation already contains Charlotte Only alias normalization is missing. Example 4 Quote 724 Context she cried Uploaded Coreference Mine Internal monologue / Pragmatics This one I still disagree with. The reporting clause contains she but the failure is really because this is an extended internal reflection. The speaker is Elizabeth because the narrative focus never leaves her. I'd still keep this as a discourse/pragmatics case. Where I think the uploaded annotations overuse Coreference Several cases classify every pronoun as Primary. For example DaisyMiller_300 DaisyMiller_531 Pride_670 Pride_724 Pride_704 This is exactly what your Prompt A warns against: Don't overuse Coreference. A pronoun is evidence. It is not always the primary missing capability. Cases where I would switch my annotation After reviewing them carefully, I would change: 126 → Alias Matching 128 → Coreference 129 → Alias Matching 130 → Coreference 131 → Coreference 138 → Alias Matching These are cleaner fits. Cases where I would keep mine I would defend: 127 133 134 135 136 137 144 145 147 150 because these genuinely depend on conversational structure, addressee reasoning, or narrative perspective rather than simply resolving a pronoun. Overall assessment The uploaded annotations are more consistent than mine, but they exhibit a systematic tendency to classify Reference (Coreference/Alias) whenever a reporting clause contains a pronoun or shortened name. That risks conflating the observable cue with the primary missing capability. If the goal of EXP010 is to identify the capability an explicit contextual representation lacks, I would recommend a hybrid approach: Use Reference only when pronoun resolution or alias normalization is genuinely sufficient to recover the speaker. Use Discourse, Pragmatics, or Scene Structure when resolving the pronoun alone would still not determine the correct speaker. That interpretation is more closely aligned with the methodological guidance in your coding manual: ""Always identify the PRIMARY missing capability rather than merely identifying a linguistic phenomenon.""",Colonel Fitzwilliam,Colonel Fitzwilliam
PrideAndPrejudice_905,Explicit_Present_But_Fail,Mr. Gardiner,George Wickham | Jane | Mr. Bennet | Mrs. Gardiner | Elizabeth | Mr. Gardiner | Lydia | Mrs. Bennet,"Do not give way to useless alarm, though it is right to be
prepared for the worst, there is no occasion to look on it as certain.
It is not quite a week since they left Brighton. In a few days more, we
may gain some news of them, and till we know that they are not married,
and have no design of marrying, do not let us give the matter over as
lost. As soon as I get to town, I shall go to my brother, and make him
come home with me to Gracechurch Street, and then we may consult
together as to what is to be done.",added he,Yes,he,,added,Elizabeth,906.0,8.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes," The reporting clause (""added he"") does not uniquely identify the speaker. Correct attribution depends on tracking the ongoing conversational turn rather than resolving a referring expression.",George Wickham,Elizabeth
AlicesAdventuresInWonderland_92,Explicit_Present_But_Fail,Alice,Old Magpie | Alice | A Canary | The White Rabbit | The Lory | The Young Crab | An Old Crab,"I know _something_ interesting is sure to
happen, whenever I eat or drink anything; so
I'll just see what this bottle does. I do hope it'll make me grow large
again, for really I'm quite tired of being such a tiny little thing!",she said to herself,Yes,she,,said,Alice,93.0,19.0,Discourse: Speaker Continuity,,"dialogue tag absent, narrative focus",Conversation,High,Yes," Although ""she said to herself"" is present, identifying the speaker requires maintaining Alice as the current narrative focus across successive internal monologues rather than resolving the pronoun itself.",Old Magpie,Old Magpie
PrideAndPrejudice_451,Both_Fail,Mr. Collins,Mrs. Hurst | Lady Lucas | Mr. Bennet | Mr. Bingley | Mr. Collins | Miss Bingley | Elizabeth | Mr. Darcy | Mary | Jane | Mrs. Bennet,"If I, were so fortunate as to be able to sing, I
should have great pleasure, I am sure, in obliging the company with an
air; for I consider music as a very innocent diversion, and perfectly
compatible with the profession of a clergyman.--I do not mean however to
assert that we can be justified in devoting too much of our time to
music, for there are certainly other things to be attended to. The
rector of a parish has much to do.--In the first place, he must make
such an agreement for tythes as may be beneficial to himself and not
offensive to his patron. He must write his own sermons; and the time
that remains will not be too much for his parish duties, and the care
and improvement of his dwelling, which he cannot be excused from making
as comfortable as possible. And I do not think it of light importance
that he should have attentive and conciliatory manners towards every
body, especially towards those to whom he owes his preferment. I cannot
acquit him of that duty; nor could I think well of the man who should
omit an occasion of testifying his respect towards any body connected
with the family.",said Mr Collins,No,,"Mr, Collins",said,Elizabeth,452.0,15.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes, The explicit name in the reporting clause is insufficient on its own because attribution relies on recognizing that Mr. Collins continues his extended uninterrupted speech.,Elizabeth,Elizabeth
PrideAndPrejudice_436,Both_Fail,Elizabeth,George Wickham | Miss Bingley | Elizabeth | Mr. Darcy | Jane,"I want to know, what you have learnt about Mr. Wickham. But perhaps you have
been too pleasantly engaged to think of any third person; in which case
you may be sure of my pardon.",said she,No,she,,said,Miss Bingley,437.0,8.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"dialogue tag absent, topic continuation",Conversation,Medium,Yes," The conversation alternates naturally, making discourse continuity the principal cue. The addressee provides supporting evidence but is not the primary reason attribution succeeds.",Miss Bingley,Miss Bingley
PrideAndPrejudice_399,Both_Fail,Elizabeth,George Wickham | Mr. Denney | Mr. Collins | Elizabeth | Charlotte Lucas | Mary | Jane,"Heaven forbid!--_That_ would be the greatest misfortune of all!--To
find a man agreeable whom one is determined to hate!--Do not wish me
such an evil.",,No,,,,Mr. Denney,400.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes, There is no explicit referring expression. Speaker identity is recovered from the conversational turn structure following the previous speaker.,Mr. Denney,Mr. Denney
AlicesAdventuresInWonderland_652,Both_Fail,The White Rabbit,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | Five | The Dormouse | Seven | The Gryphon | The Knave Of Hearts","_Un_important, your Majesty means, of course,",he said,No,he,,said,Alice,653.0,7.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,No," The utterance corrects another character (""your Majesty means""), making speaker identification depend primarily on understanding who is addressing whom rather than simple turn tracking.",Alice,Alice
PrideAndPrejudice_856,Explicit_Present_But_Fail,Miss Bingley,Mrs. Hurst | Miss Darcy | Mr. Bingley | Miss Bingley | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner | Mrs. Reynolds,"How very ill Eliza Bennet looks this morning, Mr. Darcy, I
never in my life saw any one so much altered as she is since the winter.
She is grown so brown and coarse! Louisa and I were agreeing that we
should not have known her again.",she cried,Yes,she,,cried,Mr. Bingley,857.0,9.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,Medium,Yes," The reporting clause does not uniquely resolve the speaker. Attribution mainly follows the conversational flow, while the addressee (Mr. Darcy) provides additional supporting context.",Mr. Bingley,Mr. Bingley
PrideAndPrejudice_154,GBM_Only,Mrs. Bennet,Kitty | Jane | Mr. Bennet | Elizabeth | Mary | Lydia | Mrs. Bennet,"How can you be so silly, as to think of such a
thing, in all this dirt! You will not be fit to be seen when you get
there.",cried her mother,No,her,,cried,Mr. Bennet,155.0,16.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes," The identity of ""her mother"" is determined by the current family interaction rather than by any difficult reference resolution. Maintaining local discourse state is sufficient.",Jane,Mrs. Bennet
PrideAndPrejudice_501,Both_Fail,Elizabeth,George Wickham | Jane | Mr. Collins | Elizabeth | Lydia | Mrs. Bennet,"Yes, there can; for mine is totally different.--Will you hear it?",,No,,,,Jane,502.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes, The quote lacks an identifying expression. Correct attribution depends on recognizing the next conversational turn in the exchange.,George Wickham,George Wickham
AlicesAdventuresInWonderland_365,Both_Fail,Alice,Alice | Two | The Hatter | Five | Seven,"and besides, what would be the use of a
procession, if people had all to lie down upon their
faces, so that they couldn't see it?",thought she,No,she,,,Two,366.0,11.0,Discourse: Speaker Continuity,,narrative focus,Conversation,High,Yes, The internal thought belongs to the continuing narrative focus on Alice. The reporting phrase alone is insufficient without maintaining discourse state.,Two,Two
PrideAndPrejudice_1070,Explicit_Present_But_Fail,Elizabeth,Elizabeth | Mr. Darcy | Jane | Mrs. Bennet,"If he does not come to me, _then_, I shall give him up for
ever.",said she,Yes,she,,said,Jane,1071.0,8.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes," ""She"" is not the principal difficulty. The utterance follows directly from the ongoing exchange, making conversational continuity the primary missing capability.",Jane,Jane
DaisyMiller_347,GBM_Only,Daisy Miller,Eugenio | Mrs. Walker | Randolph | Mrs. Miller | Daisy Miller | Winterbourne,"We ve got splendid rooms at the hotel; Eugenio
says they re the best rooms in Rome. We are going to stay all winter,
if we don t die of the fever; and I guess we ll stay then. It s a great
deal nicer than I thought; I thought it would be fearfully quiet; I was
sure it would be awfully poky. I was sure we should be going round
all the time with one of those dreadful old men that explain about the
pictures and things. But we only had about a week of that, and now
I m enjoying myself. I know ever so many people, and they are all so
charming. The society s extremely select. There are all kinds--English,
and Germans, and Italians. I think I like the English best. I like their
style of conversation. But there are some lovely Americans. I never saw
anything so hospitable. There s something or other every day. There s
not much dancing; but I must say I never thought dancing was everything.
I was always fond of conversation. I guess I shall have plenty at Mrs.
Walker s, her rooms are so small.",she began to prattle,No,she,,,Winterbourne,348.0,20.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Conversation,High,Yes, The long speech is introduced after the narrative has already established Daisy as the focal speaker. Maintaining discourse focus is sufficient for attribution.,Eugenio,Daisy Miller
DaisyMiller_422,Explicit_Present_But_Fail,Daisy Miller,Mrs. Walker | Mrs. Miller | Mr. Giovanelli | Daisy Miller | Winterbourne,"I m afraid you thought
I never was coming, so I sent mother off to tell you. I wanted to make
Mr. Giovanelli practice some things before he came; you know he sings
beautifully, and I want you to ask him to sing. This is Mr. Giovanelli;
you know I introduced him to you; he s got the most lovely voice, and
he knows the most charming set of songs. I made him go over them this
evening on purpose; we had the greatest time at the hotel.",,Yes,,,,Mrs. Walker,423.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, dialogue tag absent",Conversation,Medium,Yes," The utterance continues Daisy's interaction immediately after Mrs. Walker's turn. The addressee supports the inference, but conversational continuity is the primary mechanism. Batch 7A Summary Most common category: Discourse: Speaker Continuity (12/13) Any new phenomena observed: No. Most failures involve maintaining conversational or narrative continuity despite the presence of minimal reporting clauses. Whether the current taxonomy appears sufficient or requires refinement: The taxonomy remains adequate. One recurring observation is that reporting clauses such as said she, added he, cried her mother, and thought she frequently behave as discourse-maintenance devices rather than pure reference-resolution problems, reinforcing the distinction between Speaker Continuity and Pronominal Coreference. next batch",Mrs. Miller,Mrs. Miller
AlicesAdventuresInWonderland_158,Explicit_Present_But_Fail,Alice,The Caterpillar | Alice,"I wish the creatures wouldn't be so easily
offended!",,Yes,,,,The Caterpillar,159.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, narrative focus",Conversation,High,Yes, The utterance is attributed by maintaining Alice as the current narrative focus following her interaction with the Caterpillar. The primary challenge is discourse continuity rather than resolving a referring expression.,The Caterpillar,The Caterpillar
PrideAndPrejudice_495,Both_Fail,Elizabeth,Mrs. Hurst | George Wickham | Mr. Collins | Mr. Bingley | Mr. Bennet | Miss Bingley | Bingley | Elizabeth | Lydia | Mr. Darcy | Mr. Hurst | Jane | Mrs. Bennet,"It is unlucky, that you should not be
able to see your friends before they leave the country. But may we not
hope that the period of future happiness to which Miss Bingley looks
forward, may arrive earlier than she is aware, and that the delightful
intercourse you have known as friends, will be renewed with yet greater
satisfaction as sisters?--Mr. Bingley will not be detained in London by
them.",said she,No,she,,said,George Wickham,496.0,8.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"dialogue tag absent, topic continuation",Conversation,Medium,Yes," The response follows directly from the preceding exchange, making turn continuity the primary cue. The references to Miss Bingley and Mr. Bingley support the dialogue but do not principally determine the speaker.",George Wickham,George Wickham
DaisyMiller_452,Both_Fail,Mrs. Miller,Mrs. Walker | Mrs. Miller | Mr. Giovanelli | Daisy Miller | Winterbourne,"Good night, Mrs. Walker, we ve
had a beautiful evening. You see, if I let Daisy come to parties without
me, I don t want her to go away without me.",she said,No,she,,said,Winterbourne,453.0,8.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,Medium,Yes," The reporting clause (""she said"") is insufficient by itself. The speaker is recovered primarily through the ongoing dialogue, while the farewell to Mrs. Walker provides supporting evidence.",Winterbourne,Winterbourne
PrideAndPrejudice_574,GBM_Only,Elizabeth,Elizabeth | Charlotte Lucas | Mrs. Gardiner | Mrs. Bennet,"We shall often meet, I hope, in Hertfordshire.",,Yes,,,,Elizabeth,575.0,3.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes, The quote continues Elizabeth's own speech without introducing a new speaker. The failure stems from maintaining the current speaker across consecutive utterances.,Mrs. Gardiner,Elizabeth
PrideAndPrejudice_1249,Both_Fail,Mrs. Bennet,Mr. Bennet | Mr. Bingley | Elizabeth | Mr. Darcy | Mrs. Bennet,"My dearest child, I can think of nothing else! Ten
thousand a year, and very likely more! 'Tis as good as a Lord! And a
special licence. You must and shall be married by a special licence. But
my dearest love, tell me what dish Mr. Darcy is particularly fond of,
that I may have it to-morrow.",she cried,No,she,,cried,Mr. Bennet,1250.0,9.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,High,Yes," Although the quote addresses Elizabeth, the principal requirement is recognizing that Mrs. Bennet continues speaking within the same conversational exchange.",Mr. Bennet,Mr. Bennet
PrideAndPrejudice_458,Explicit_Present_But_Fail,Mr. Collins,Kitty | Jane | Mr. Bennet | Mr. Collins | Lady Catherine De Bourgh | Elizabeth | Mrs. Jenkinson | Miss De Bourgh | Mary | Lydia | Mrs. Bennet,"""My reasons for marrying are, first, that I think it a right thing for
every clergyman in easy circumstances (like myself) to set the example
of matrimony in his parish. Secondly, that I am convinced it will add
very greatly to my happiness; and thirdly--which perhaps I ought to have
mentioned earlier, that it is the particular advice and recommendation
of the very noble lady whom I have the honour of calling patroness.
Twice has she condescended to give me her opinion (unasked too!) on this
subject; and it was but the very Saturday night before I left
Hunsford--between our pools at quadrille, while Mrs. Jenkinson was
arranging Miss de Bourgh's foot-stool, that she said, Allow me, by the
way, to observe, my fair cousin, that I do not reckon the notice and
kindness of Lady Catherine de Bourgh as among the least of the
advantages in my power to offer. You will find her manners beyond any
thing I can describe; and your wit and vivacity I think must be
acceptable to her, especially when tempered with the silence and respect
which her rank will inevitably excite. Thus much for my general
intention in favour of matrimony; it remains to be told why my views
were directed to Longbourn instead of my own neighbourhood, where I
assure you there are many amiable young women. But the fact is, that
being, as I am, to inherit this estate after the death of your honoured
father, (who, however, may live many years longer,) I could not satisfy
myself without resolving to chuse a wife from among his daughters, that
the loss to them might be as little as possible, when the melancholy
event takes place--which, however, as I have already said, may not be
for several years. This has been my motive, my fair cousin, and I
flatter myself it will not sink me in your esteem. And now nothing
remains for me but to assure you in the most animated language of the
violence of my affection. To fortune I am perfectly indifferent, and
shall make no demand of that nature on your father, since I am well
aware that it could not be complied with; and that one thousand pounds
in the 4 per cents. which will not be yours till after your mother's
decease, is all that you may ever be entitled to. On that head,
therefore, I shall be uniformly silent; and you may assure yourself that
no ungenerous reproach shall ever pass my lips when we are married.""",he continued,Yes,he,,continued,Mrs. Bennet,459.0,12.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes," The reporting clause explicitly names Mr. Collins, but the attribution depends on recognizing that he is continuing a long uninterrupted proposal rather than beginning a new turn.",Mrs. Bennet,Mrs. Bennet
PrideAndPrejudice_71,Both_Fail,Mrs. Bennet,Kitty | Jane | Mr. Bennet | Mr. Bingley | Elizabeth | Mr. Darcy | Charlotte Lucas | Mrs. Bennet | A Young Lucas | Mary | Lydia | Maria,"_You_ began the evening well, Charlotte, _You_ were Mr. Bingley's first choice.",said Mrs Bennet with civil selfcommand to Miss Lucas,No,,"Mrs, Lucas, Miss, Bennet",said,Elizabeth,72.0,52.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,Medium,Yes, The utterance is attributed through the continuation of the surrounding conversation. Addressing Charlotte provides additional evidence but is not the primary missing capability.,Elizabeth,Elizabeth
PrideAndPrejudice_449,Both_Fail,Elizabeth,Lady Lucas | Mr. Collins | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Jane | Mrs. Bennet,"For heaven's sake, madam, speak lower.--What advantage can it be to you
to offend Mr. Darcy?--You will never recommend yourself to his friend by
so doing.",,No,,,,Mr. Collins,450.0,3.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,No," The utterance is directed at Mrs. Bennet while referring to Mr. Darcy, requiring reasoning about who is addressing whom. This conversational structure is more central than simple turn continuity.",Mr. Collins,Mr. Collins
DaisyMiller_392,Both_Fail,Winterbourne,Daisy Miller | Winterbourne | Mrs. Walker,"That was not clever of you,",he said,No,he,,said,Daisy Miller,393.0,7.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,Medium,Yes, The attribution follows the alternating dialogue between Daisy and Winterbourne. The addressee reinforces the inference but is secondary to conversational continuity.,Daisy Miller,Daisy Miller
PrideAndPrejudice_459,Both_Fail,Elizabeth,Mr. Bennet | Mr. Collins | Elizabeth | Lydia | Mrs. Bennet,"You are too hasty, Sir, You forget that I have made no
answer. Let me do it without farther loss of time. Accept my thanks for
the compliment you are paying me. I am very sensible of the honour of
your proposals, but it is impossible for me to do otherwise than decline
them.",she cried,No,she,,cried,Mr. Collins,460.0,9.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,High,Yes," Elizabeth's rejection directly follows Mr. Collins's proposal, making conversational turn structure the primary mechanism for identifying the speaker.",Mr. Bennet,Mr. Bennet
PrideAndPrejudice_384,Both_Fail,George Wickham,George Wickham | Mr. Collins | Lady Anne Darcy | Lady Catherine De Bourgh | Elizabeth,"You know of course that Lady Catherine de Bourgh and Lady Anne Darcy
were sisters; consequently that she is aunt to the present Mr. Darcy.",,No,,,,Mr. Collins,385.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes, The quote lacks an identifying reporting clause and is attributed through continuation of the existing dialogue about Darcy's family background.,Mr. Collins,Mr. Collins
AlicesAdventuresInWonderland_189,Explicit_Present_But_Fail,Alice,The Frog-Footman | The Fish-Footman | The Pigeon | Alice,"But perhaps he can't help it, his eyes are so _very_ nearly at the top of his
head. But at any rate he might answer questions.",she said to herself,Yes,she,,said,Alice,190.0,19.0,Discourse: Speaker Continuity,,"dialogue tag absent, narrative focus",Conversation,High,Yes," Although introduced as ""she said to herself,"" the speaker is identified by maintaining Alice as the ongoing narrative focus. The primary failure is discourse continuity rather than pronoun resolution. Batch 7B Summary Most common category: Discourse: Speaker Continuity (11/12) Any new phenomena observed: No. Most examples involve continuation of an established speaker across adjacent turns or sustained monologues. Pragmatic reasoning appears primarily when the utterance's addressee is central to identifying the speaker. Whether the current taxonomy appears sufficient or requires refinement: The taxonomy remains sufficient. A recurring pattern is that reporting clauses (said she, cried, he continued, she said to herself) often function as weak discourse anchors rather than true reference-resolution cues, supporting their classification under Speaker Continuity rather than Pronominal Coreference. Overall Agreement Out of 25 quotes: Full agreement: ~7–8 Partial agreement (same intuition, different primary category): ~10 Clear disagreement: ~7–8 The disagreement is highly systematic rather than random. Pattern 1 — The largest disagreement This occurs repeatedly. Example: P&P 905 Mine: Primary: Speaker Continuity Gemini: Primary: Pronominal Coreference Reason: The coding manual explicitly says Ask: Why did the explicit contextual representation fail? NOT What linguistic phenomenon appears? The word he is present. But would resolving he alone solve the attribution? No. You still need to know which male character currently owns the conversational turn. That is discourse state. I therefore think Speaker Continuity better follows the manual. This same disagreement appears in 905 Alice 92 436 652 856 365 1070 Daisy347 Daisy452 1249 458 392 459 Nearly all of Gemini's annotations default to Coreference whenever ""he"" or ""she"" appears. That is exactly what Prompt A warned against. Pattern 2 — Dialogue tag absent We almost always agree. Example P&P399 Me Speaker Continuity Gemini Speaker Continuity ✔ Completely agree. Same for 501 Alice158 Daisy422 P&P384 These are textbook Speaker Continuity examples. Pattern 3 — Alias normalization Gemini catches something I intentionally ignored. Example P&P451 Gemini: Mr Collins vs Candidate Mr. Collins Therefore Alias Matching Technically... He is correct. If the evaluated system literally performs exact string matching, then Mr Collins ≠ Mr. Collins That is exactly Category 1b. I classified it as Speaker Continuity because I interpreted ""said Mr Collins"" as an explicit attribution regardless of punctuation. I think Gemini has the stronger annotation here. Same for P&P71 Gemini: Mrs Bennet vs Mrs. Bennet Again, 1b Alias Matching is a better fit. Pattern 4 — Relational aliases P&P154 Gemini: Coreference because ""her mother"" I disagree. ""her mother"" isn't merely a pronoun. It requires identifying ""her"" knowing family relationships That is almost a relational alias. I would actually annotate Primary Reference: Lexical Normalization / Alias Matching Secondary Pronominal Coreference rather than pure 1a. Neither of us captured that perfectly. Pattern 5 — Pragmatics We mostly agree. Example P&P449 Mine Primary Pragmatics Gemini Primary Speaker Continuity Secondary Pragmatics I think this is debatable. The utterance ""For heaven's sake, madam..."" is heavily driven by who is being addressed. I'd still lean Pragmatics. Which annotation better follows the coding manual? I would score them like this. Mine Strengths ✔ Follows Don't overuse Coreference. ✔ Focuses on missing capability. ✔ Prioritizes discourse reasoning. Weaknesses Under-detects genuine alias normalization. Occasionally treats explicit reporting clauses too broadly as discourse. Gemini Strengths ✔ Excellent at spotting punctuation aliases lexical normalization exact matching failures Weaknesses ❌ Strong tendency to classify he she thought she said she added he as Coreference. That is exactly the failure mode the coding manual tries to avoid. It identifies the visible cue instead of the primary missing reasoning capability. If I were adjudicating the final dataset I'd produce something like: Quote	Winner	Reason 905	Mine	Conversation state is primary. Alice92	Mine	Narrative continuity outweighs pronoun resolution. 451	Gemini	Alias normalization (missing period) is a genuine explicit matching failure. 436	Mine	Speaker continuity is primary. 399	Agreement	Speaker Continuity. 652	Mine	Pragmatic interruption plus discourse, not simple pronoun resolution. 856	Mine	Conversation structure dominates. 154	Mixed	Prefer 1b Alias over either pure 1a or Speaker Continuity. 501	Agreement	Speaker Continuity. 365	Mine	Narrative focus is primary. 1070	Mine	Speaker Continuity. Daisy347	Mine	Narrative continuity. Daisy422	Agreement	Speaker Continuity. Alice158	Agreement	Speaker Continuity. 495	Mine	Speaker Continuity. Daisy452	Mine	Speaker Continuity. 574	Agreement	Speaker Continuity. 1249	Mine	Speaker Continuity. 458	Mine	Long monologue continuation. 71	Gemini	Alias normalization. 449	Slightly Mine	Pragmatics is arguably primary. 392	Mine	Dialogue continuity. 459	Mine	Conversation structure dominates. 384	Agreement	Speaker Continuity. Overall assessment I believe Gemini is better at identifying surface-level explicit matching failures (especially alias normalization), while my annotations adhere more closely to the coding principle of identifying the primary missing reasoning capability rather than the most obvious linguistic feature. One refinement to your taxonomy might be to add a decision rule such as: If resolving the pronoun alone would still leave multiple plausible speakers, annotate as Speaker Continuity rather than Pronominal Coreference. Use Pronominal Coreference only when pronoun resolution itself uniquely determines the speaker. That single rule would eliminate most of the systematic disagreement between the two annotation sets.",The Fish-Footman,The Fish-Footman
DaisyMiller_425,Explicit_Present_But_Fail,Daisy Miller,Daisy Miller | Mrs. Miller | Winterbourne | Mrs. Walker,"It s a pity these rooms are so small; we can t dance,",she said to Winterbourne,Yes,she,Winterbourne,said,Daisy Miller,426.0,24.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, dialogue tag absent",Conversation,Medium,Yes,"Although Winterbourne is addressed explicitly, identifying Daisy as the speaker primarily depends on maintaining conversational turn continuity rather than semantic reasoning. ---",Winterbourne,Mrs. Walker
PrideAndPrejudice_1091,GBM_Only,Mrs. Bennet,Kitty | Mr. Bingley | Elizabeth | Jane | Mrs. Bennet,"Come here, my love, I want to speak to you,",she suddenly got up and saying to Kitty,No,she,Kitty,,Kitty,1092.0,39.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Nearby,High,Yes,"The utterance is directed specifically to Kitty, making the speaker recoverable from the interaction between speaker and addressee rather than from discourse continuity alone. ---",Kitty,Mrs. Bennet
PrideAndPrejudice_1094,Both_Fail,Jane,Elizabeth | Kitty | Jane | Mrs. Bennet,"'Tis too much! by far too much. I do not deserve it. Oh!
why is not every body as happy?",she added,No,she,,added,Mrs. Bennet,1095.0,9.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes,"The quote continues the dialogue naturally without an explicit referring expression, requiring conversational state to preserve speaker identity. ---",Mrs. Bennet,Mrs. Bennet
PrideAndPrejudice_793,Explicit_Present_But_Fail,Mr. Bennet,Kitty | Mr. Bennet | Elizabeth | Mary | Lydia | Mrs. Bennet,"Lydia will never be easy till she has exposed herself in some public
place or other, and we can never expect her to do it with so little
expense or inconvenience to her family as under the present
circumstances.",He heard her attentively and then said,Yes,"her, he",He,said,Kitty,794.0,38.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Conversation,High,Yes,"Despite the narration mentioning ""He,"" determining that this is Mr. Bennet relies on maintaining the discourse focus established across the preceding exchange. ---",Mary,Mary
